data_path,subject,issueTime,sex,treatment,strain,time_group,split,group_id,link_name,whitened_path,file_ID
/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_120500.WAV,90,120117,F,EtOH,P,early,train,7,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251120_120500_subject090.WAV,/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_120500_whitened.flac,20251120_120500_subject090
/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_121000.WAV,90,120117,F,EtOH,P,middle,test,11,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/test/20251120_121000_subject090.WAV,/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_121000_whitened.flac,20251120_121000_subject090
/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_121500.WAV,90,120117,F,EtOH,P,middle,train,11,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251120_121500_subject090.WAV,/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_121500_whitened.flac,20251120_121500_subject090
/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_122000.WAV,90,120117,F,EtOH,P,late,train,9,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251120_122000_subject090.WAV,/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_122000_whitened.flac,20251120_122000_subject090
/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_122500.WAV,90,120117,F,EtOH,P,late,train,9,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251120_122500_subject090.WAV,/datastar/behavior_rooms/DD/2025-11-20_11-48-55_Prat_Urgency_group4/pi-data_2025-11-20_11-48-55_Prat_Urgency_group4/box05/mic/20251120_122500_whitened.flac,20251120_122500_subject090
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_093212.WAV,63,93550,M,Control,P,early,train,13,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093212_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_093212_whitened.flac,20251121_093212_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_093500.WAV,63,93550,M,Control,P,early,train,13,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093500_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_093500_whitened.flac,20251121_093500_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_094000.WAV,63,93550,M,Control,P,early,train,13,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094000_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_094000_whitened.flac,20251121_094000_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_094500.WAV,63,93550,M,Control,P,middle,train,17,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094500_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_094500_whitened.flac,20251121_094500_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_095000.WAV,63,93550,M,Control,P,middle,train,17,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095000_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_095000_whitened.flac,20251121_095000_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_095500.WAV,63,93550,M,Control,P,late,train,15,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095500_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_095500_whitened.flac,20251121_095500_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_100000.WAV,63,93550,M,Control,P,late,train,15,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100000_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_100000_whitened.flac,20251121_100000_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_100500.WAV,63,93550,M,Control,P,late,train,15,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100500_subject063.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box06/mic/20251121_100500_whitened.flac,20251121_100500_subject063
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_093212.WAV,64,93410,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093212_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_093212_whitened.flac,20251121_093212_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_093500.WAV,64,93410,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093500_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_093500_whitened.flac,20251121_093500_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_094000.WAV,64,93410,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094000_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_094000_whitened.flac,20251121_094000_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_094500.WAV,64,93410,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094500_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_094500_whitened.flac,20251121_094500_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_095000.WAV,64,93410,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095000_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_095000_whitened.flac,20251121_095000_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_095500.WAV,64,93410,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095500_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_095500_whitened.flac,20251121_095500_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_100000.WAV,64,93410,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100000_subject064.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_100000_whitened.flac,20251121_100000_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/box01/mic/20251121_100500.WAV,64,93410,F,Control,P,,,0,,,20251121_100500_subject064
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_093212.WAV,66,93428,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093212_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_093212_whitened.flac,20251121_093212_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_093500.WAV,66,93428,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093500_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_093500_whitened.flac,20251121_093500_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_094000.WAV,66,93428,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094000_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_094000_whitened.flac,20251121_094000_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_094500.WAV,66,93428,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094500_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_094500_whitened.flac,20251121_094500_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_095000.WAV,66,93428,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095000_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_095000_whitened.flac,20251121_095000_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_095500.WAV,66,93428,F,Control,P,late,test,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/test/20251121_095500_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_095500_whitened.flac,20251121_095500_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_100000.WAV,66,93428,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100000_subject066.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_100000_whitened.flac,20251121_100000_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box02/mic/20251121_100500.WAV,66,93428,F,Control,P,,,0,,,20251121_100500_subject066
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_093211.WAV,68,93446,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093211_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_093211_whitened.flac,20251121_093211_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_093500.WAV,68,93446,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093500_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_093500_whitened.flac,20251121_093500_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_094000.WAV,68,93446,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094000_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_094000_whitened.flac,20251121_094000_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_094500.WAV,68,93446,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094500_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_094500_whitened.flac,20251121_094500_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_095000.WAV,68,93446,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095000_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_095000_whitened.flac,20251121_095000_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_095500.WAV,68,93446,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095500_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_095500_whitened.flac,20251121_095500_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_100000.WAV,68,93446,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100000_subject068.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_100000_whitened.flac,20251121_100000_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box03/mic/20251121_100500.WAV,68,93446,F,Control,P,,,0,,,20251121_100500_subject068
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_093211.WAV,70,93509,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093211_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_093211_whitened.flac,20251121_093211_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_093500.WAV,70,93509,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093500_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_093500_whitened.flac,20251121_093500_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_094000.WAV,70,93509,F,Control,P,early,train,1,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094000_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_094000_whitened.flac,20251121_094000_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_094500.WAV,70,93509,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094500_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_094500_whitened.flac,20251121_094500_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_095000.WAV,70,93509,F,Control,P,middle,train,5,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095000_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_095000_whitened.flac,20251121_095000_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_095500.WAV,70,93509,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095500_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_095500_whitened.flac,20251121_095500_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_100000.WAV,70,93509,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100000_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_100000_whitened.flac,20251121_100000_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_100500.WAV,70,93509,F,Control,P,late,train,3,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_100500_subject070.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box04/mic/20251121_100500_whitened.flac,20251121_100500_subject070
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_093211.WAV,81,93612,M,EtOH,P,early,train,19,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093211_subject081.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_093211_whitened.flac,20251121_093211_subject081
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_093500.WAV,81,93612,M,EtOH,P,early,train,19,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_093500_subject081.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_093500_whitened.flac,20251121_093500_subject081
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_094000.WAV,81,93612,M,EtOH,P,early,train,19,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094000_subject081.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_094000_whitened.flac,20251121_094000_subject081
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_094500.WAV,81,93612,M,EtOH,P,middle,train,23,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_094500_subject081.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_094500_whitened.flac,20251121_094500_subject081
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_095000.WAV,81,93612,M,EtOH,P,middle,train,23,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095000_subject081.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_095000_whitened.flac,20251121_095000_subject081
/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_095500.WAV,81,93612,M,EtOH,P,late,train,21,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251121_095500_subject081.WAV,/datastar/behavior_rooms/DD/2025-11-21_09-18-09_Prat_Urgency_group1/pi-data_2025-11-21_09-18-09_Prat_Urgency_group1/Box07/mic/20251121_095500_whitened.flac,20251121_095500_subject081
