audio_file_path,subject,sex,treatment,scentDays,issueTime,time_group,split,group_id,link_name,whitened_path,curator,strain
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box07/mic/20251111_103500.WAV,81,M,EtOH,no,102031,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject081.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject081_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box07/mic/20251111_104000.WAV,81,M,EtOH,no,102031,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject081.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject081_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box07/mic/20251111_104500.WAV,81,M,EtOH,no,102031,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject081.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject081_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box07/mic/20251111_105000.WAV,81,M,EtOH,no,102031,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject081.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject081_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_101708.WAV,83,M,EtOH,no,102049,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_101708_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_101708_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_102000.WAV,83,M,EtOH,no,102049,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102000_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102000_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_102500.WAV,83,M,EtOH,no,102049,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102500_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102500_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_103000.WAV,83,M,EtOH,no,102049,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_103500.WAV,83,M,EtOH,no,102049,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_104000.WAV,83,M,EtOH,no,102049,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_104500.WAV,83,M,EtOH,no,102049,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box08/mic/20251111_105000.WAV,83,M,EtOH,no,102049,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject083.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject083_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box09/mic/20251111_103000.WAV,87,M,EtOH,no,103106,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject087.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject087_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box09/mic/20251111_103500.WAV,87,M,EtOH,no,103106,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject087.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject087_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box09/mic/20251111_104000.WAV,87,M,EtOH,no,103106,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject087.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject087_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box09/mic/20251111_104500.WAV,87,M,EtOH,no,103106,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject087.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject087_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box09/mic/20251111_105000.WAV,87,M,EtOH,no,103106,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject087.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject087_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_101710.WAV,94,F,EtOH,no,101956,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_101710_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_101710_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_102000.WAV,94,F,EtOH,no,101956,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102000_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102000_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_102500.WAV,94,F,EtOH,no,101956,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102500_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_102500_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_103000.WAV,94,F,EtOH,no,101956,middle,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_103500.WAV,94,F,EtOH,no,101956,middle,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_104000.WAV,94,F,EtOH,no,101956,late,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/box05/mic/20251111_104500.WAV,94,F,EtOH,no,101956,late,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject094.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject094_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box10/mic/20251111_103000.WAV,95,M,EtOH,no,103124,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject095.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103000_subject095_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box10/mic/20251111_103500.WAV,95,M,EtOH,no,103124,early,train,19,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject095.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_103500_subject095_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box10/mic/20251111_104000.WAV,95,M,EtOH,no,103124,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject095.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104000_subject095_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box10/mic/20251111_104500.WAV,95,M,EtOH,no,103124,middle,train,23,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject095.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_104500_subject095_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-12-02_Prat_Urgency_group2/pi-data_2025-11-11_10-12-02_Prat_Urgency_group2/Box10/mic/20251111_105000.WAV,95,M,EtOH,no,103124,late,train,21,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject095.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_105000_subject095_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_110052.WAV,71,M,Control,no,110451,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110052_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110052_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_110500.WAV,71,M,Control,no,110451,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_111000.WAV,71,M,Control,no,110451,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_111500.WAV,71,M,Control,no,110451,middle,train,17,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111500_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111500_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_112000.WAV,71,M,Control,no,110451,middle,train,17,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112000_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112000_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_112500.WAV,71,M,Control,no,110451,late,train,15,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112500_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112500_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box06/mic/20251111_113000.WAV,71,M,Control,no,110451,late,train,15,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113000_subject071.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113000_subject071_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_110500.WAV,74,F,Control,no,110601,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_111000.WAV,74,F,Control,no,110601,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_111500.WAV,74,F,Control,no,110601,middle,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111500_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111500_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_112000.WAV,74,F,Control,no,110601,middle,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112000_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112000_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_112500.WAV,74,F,Control,no,110601,late,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112500_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112500_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_113000.WAV,74,F,Control,no,110601,late,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113000_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113000_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box10/mic/20251111_113500.WAV,74,F,Control,no,110601,late,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113500_subject074.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113500_subject074_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_110050.WAV,75,M,Control,no,110433,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110050_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110050_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_110500.WAV,75,M,Control,no,110433,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_111000.WAV,75,M,Control,no,110433,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_111500.WAV,75,M,Control,no,110433,middle,train,17,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111500_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111500_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_112000.WAV,75,M,Control,no,110433,middle,train,17,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112000_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112000_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_112500.WAV,75,M,Control,no,110433,late,train,15,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112500_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_112500_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/box05/mic/20251111_113000.WAV,75,M,Control,no,110433,late,train,15,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113000_subject075.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_113000_subject075_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box04/mic/20251111_110051.WAV,77,M,Control,no,110415,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110051_subject077.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110051_subject077_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box04/mic/20251111_110500.WAV,77,M,Control,no,110415,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject077.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_110500_subject077_whitened.flac,,P
/datastar/behavior_rooms/DD/2025-11-11_10-58-51_Prat_Urgency_group3/pi-data_2025-11-11_10-58-51_Prat_Urgency_group3/Box04/mic/20251111_111000.WAV,77,M,Control,no,110415,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject077.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20251111_111000_subject077_whitened.flac,,P
